DOY,hour,Tair,SWDR,PAR,diffPAR,Vpact,vhor,rain,avc,pressure,ST005,SM5_10
14,20,-4.9,0,0,0,0.404,0,0,388.37,968.82,2.57,38
14,21,-4.89,0,0,0,0.404,0,0,389.13,968.69,2.56,38
14,22,-4.95,0,0,0,0.402,0,0,388.76,968.51,2.56,38
14,23,-5.09,0,0,0,0.398,0,0,387.91,968.26,2.56,38
14,24,-5.26,0,0,0,0.392,0,0,386.59,968.05,2.56,38
15,1,-5.38,0,0,0,0.388,0,0,385.57,967.63,2.56,38
15,2,-5.53,0,0,0,0.383,0,0,386.35,967.1,2.56,38
15,3,-5.66,0,0,0,0.378,0,0,387.08,966.48,2.56,38
15,4,-5.74,0,0,0,0.375,0,0,387.95,965.98,2.55,38.01
15,5,-5.9,0,0,0,0.371,0,0,388.52,965.45,2.55,38.07
15,6,-6.02,0,0,0,0.367,0,0,389.45,965.13,2.55,38.05
15,7,-6.14,0,0,0,0.363,0,0,390.45,964.77,2.55,38.01
15,8,-6.1,0,0,0,0.365,0,0,390.93,964.48,2.55,38
15,9,-6.13,6.46,14.75,18.49,0.364,0.35,0,391.039,964.62,2.55,38.02
15,10,-5.94,55.58,105.01,71.39,0.369,0.7,0,391.148,964.68,2.55,38.07
15,11,-4.97,170.46,320.38,107.08,0.395,0.64,0,391.257,964.56,2.55,38.05
15,12,-4.58,188.78,330.75,121.6,0.407,0.66,0,391.366,964.04,2.55,38
15,13,-4.41,178.21,271.99,106.06,0.413,0.62,0.3,391.474,963.42,2.55,38
15,14,-4.79,139.51,189.2,99.96,0.401,0.62,0,391.583,962.86,2.55,38
15,15,-5.37,82.05,111.96,84.53,0.384,0.62,0,391.692,962.4,2.55,38
15,16,-6.13,38.43,54.14,47.12,0.361,0.62,0,391.801,962.06,2.55,38
15,17,-7.16,5.73,12.42,10.66,0.332,0,0,391.91,961.69,2.54,38
15,18,-7.69,0,0,0,0.318,0,0,390.59,961.54,2.54,38
15,19,-7.88,0,0,0,0.313,0,0,389.86,961.09,2.54,38
15,20,-7.88,0,0,0,0.313,0,0,388.97,960.95,2.54,38
15,21,-8.04,0,0,0,0.308,0,0,389.32,960.83,2.54,38
15,22,-7.89,0,0,0,0.313,0,0,389.93,960.63,2.54,38
15,23,-7.62,0,0,0,0.321,0,0,391.08,960.64,2.53,38
15,24,-7.69,0,0,0,0.318,0,0,390.85,960.8,2.53,38
16,1,-7.56,0,0,0,0.322,0,0,389.74,960.61,2.53,38
16,2,-7.43,0,0,0,0.325,0,0,388.65,960.33,2.53,37.99
16,3,-7.23,0,0,0,0.331,0,0,387.88,960.29,2.53,37.94
16,4,-7.18,0,0,0,0.332,0,0,388.12,960.27,2.53,37.94
16,5,-7.22,0,0,0,0.331,0,0,388.36,960.27,2.53,37.94
16,6,-7.51,0,0,0,0.323,0,0,389.14,960.51,2.53,37.94
16,7,-7.73,0,0,0,0.317,0,0,389.79,960.86,2.53,37.94
16,8,-7.98,0,0,0,0.31,0,0,390.09,961.27,2.53,37.94
16,9,-7.92,8.22,15.27,18.73,0.312,0,0,390.94,962.02,2.52,37.94
16,10,-7.2,78.2,132.81,68.58,0.331,0,0,390.49,962.7,2.52,37.94
16,11,-6.62,69.28,126.17,158.59,0.346,0,0,389.8,963.31,2.52,37.94
16,12,-6.13,74.63,136.28,218.47,0.362,0,0,389.33,963.79,2.52,37.94
16,13,-6,53.73,101.63,157.38,0.366,0,0,389.15,963.93,2.52,37.94
16,14,-5.88,52.17,97.9,157.45,0.37,0,0,389.73,964.14,2.52,37.94
16,15,-5.71,31.03,59.03,94.81,0.375,0,0,389.86,964.17,2.52,37.93
16,16,-5.75,12.65,24.28,40.18,0.375,0,0,391,964.32,2.52,37.87
16,17,-5.62,2.2,5.47,7.86,0.379,0,0,392.16,964.77,2.51,37.87
16,18,-5.46,0,0,0,0.384,0,0,393.2,965.29,2.52,37.87
16,19,-5.31,0,0,0,0.39,0,0,393.75,965.58,2.51,37.87
16,20,-5.16,0,0,0,0.395,0,0,394.32,965.89,2.51,37.87
16,21,-5.01,0,0,0,0.4,0,0,395.42,966.04,2.51,37.87
16,22,-4.92,0,0,0,0.402,0,0,396.03,966.44,2.5,37.87
16,23,-4.82,0,0,0,0.406,0,0,397.61,966.77,2.5,37.87
16,24,-4.68,0,0,0,0.41,0,0,397.97,967.18,2.5,37.87
17,1,-4.56,0,0,0,0.414,0,0,398.71,967.08,2.5,37.87
17,2,-4.52,0,0,0,0.415,0,0,398.96,966.92,2.5,37.87
17,3,-4.49,0,0,0,0.416,0,0,398.03,966.81,2.5,37.87
17,4,-4.29,0,0,0,0.424,0,0,396.85,966.64,2.5,37.87
17,5,-4.14,0,0,0,0.429,0,0,395.95,966.46,2.49,37.87
17,6,-3.59,0,0,0,0.449,0,0,394.64,966.18,2.49,37.84
17,7,-3.92,0,0,0,0.437,0,0,397.5,966.17,2.49,37.8
17,8,-3.96,0,0,0,0.436,0,0,399.65,966.14,2.5,37.8
17,9,-3.95,7.72,13.59,23.22,0.436,0,0,401.33,966.28,2.49,37.8
17,10,-3.67,21.22,39.65,66.37,0.445,0,0,396.68,966.52,2.49,37.8
17,11,-3.2,49.97,90.62,160.32,0.462,0,0,393.39,966.75,2.49,37.8
17,12,-2.91,48.09,88.89,158.17,0.472,0,0,393.93,967.04,2.49,37.8
17,13,-2.9,46.28,86.52,136.84,0.473,0.32,0,393.09,966.66,2.49,37.8
17,14,-2.94,42.22,78.83,121.53,0.471,0,0,392.25,965.52,2.49,37.8
17,15,-3,28.52,55.24,79.21,0.469,0,0,390.13,965.25,2.48,37.8
17,16,-3.03,14.91,31.02,36.85,0.468,0,0,389.4,965.11,2.48,37.8
17,17,-2.96,3.31,8.11,9.83,0.471,0,0,388.56,965.14,2.48,37.8
17,18,-2.96,0,0,0,0.472,0,0,388.52,965.1,2.48,37.8
17,19,-3,0,0,0,0.47,0,0,390.51,964.98,2.48,37.8
17,20,-3.07,0,0,0,0.468,0,0,390.76,964.9,2.47,37.8
17,21,-2.95,0,0,0,0.473,0,0,391.31,964.85,2.48,37.8
17,22,-2.82,0,0,0,0.478,0,0,390.74,964.91,2.48,37.76
17,23,-2.82,0,0,0,0.477,0,0,389.55,964.89,2.48,37.73
17,24,-2.75,0,0,0,0.481,0,0,388.48,964.95,2.48,37.73
18,1,-2.63,0,0,0,0.485,0,0,386.4,964.92,2.47,37.73
18,2,-2.54,0,0,0,0.488,0,0,385.04,964.69,2.47,37.73
18,3,-2.45,0,0,0,0.492,0,0,384.89,964.56,2.47,37.73
18,4,-2.3,0,0,0,0.497,0,0,383.4,964.24,2.46,37.73
18,5,-2.27,0,0,0,0.498,0,0,382.86,964.21,2.47,37.73
18,6,-2.3,0,0,0,0.497,0,0,383.05,963.92,2.46,37.73
18,7,-2.32,0,0,0,0.496,0,0,384,963.67,2.46,37.73
18,8,-2.34,0,0,0,0.495,0,0,386.02,963.61,2.46,37.73
18,9,-2.25,6.98,11.79,17.29,0.499,0,0,388,963.54,2.46,37.73
18,10,-2.02,31.52,57.4,82.56,0.508,0,0,388.56,963.61,2.46,37.73
18,11,-1.77,35.63,67.67,94.16,0.515,0,0,387.55,963.11,2.45,37.73
18,12,-1.74,39.48,75.99,106.28,0.518,0,0,387.02,963.31,2.46,37.73
18,13,-1.75,38.56,75.35,106.58,0.519,0,0,387.37,962.88,2.46,37.73
18,14,-1.7,35.94,70.51,117.34,0.521,0,0,386.95,963.1,2.45,37.73
18,15,-1.7,20.43,39.81,75.75,0.521,0,0,386.11,963.18,2.45,37.73
18,16,-1.71,6.44,13.42,23.86,0.521,0,0,385.82,963.3,2.45,37.68
18,17,-1.66,0.99,3.11,5.34,0.523,0,0,386.48,963.39,2.46,37.67
18,18,-1.56,0,0,0,0.528,0,0,387.62,963.62,2.45,37.66
18,19,-1.5,0,0,0,0.53,0,0,388.58,963.73,2.44,37.66
18,20,-1.44,0,0,0,0.533,0,0,388.41,963.68,2.44,37.66
18,21,-1.39,0,0,0,0.535,0,0,389.77,963.55,2.45,37.66
18,22,-1.38,0,0,0,0.536,0,0,388.31,963.26,2.45,37.66
18,23,-1.39,0,0,0,0.536,0,0,386.91,962.96,2.45,37.66
18,24,-1.24,0,0,0,0.542,0,0,392.7,962.62,2.45,37.66
19,1,-1.2,0,0,0,0.544,0,0,392,962.02,2.45,37.66
19,2,-1.22,0,0,0,0.543,0,0,390.86,961.6,2.44,37.66
19,3,-1.12,0,0,0,0.547,0,0,387.41,961.12,2.44,37.66
19,4,-0.99,0,0,0,0.553,0,0,383.49,960.16,2.44,37.66
19,5,-0.67,0,0,0,0.565,0,0,379.48,959.45,2.44,37.66
19,6,-0.58,0,0,0,0.57,0,0,381.53,958.87,2.44,37.66
19,7,-0.29,0,0,0,0.583,0,0,380,958.25,2.43,37.66
19,8,-0.02,0,0,0,0.595,0,0,378.88,958.21,2.43,37.66
19,9,0.14,0,2.85,5.94,0.602,7.49,0,377.8,957.8,2.43,37.66
19,10,0.55,7.43,28.22,28.53,0.62,6.02,0,376.99,957.35,2.44,37.66
19,11,0.92,13.77,34.17,33.85,0.637,4.36,0,376.08,957.65,2.44,37.66
19,12,0.94,14.47,33.39,30.74,0.637,4.28,0,376.96,957.82,2.43,37.66
19,13,1.05,12.65,29.44,27.1,0.64,3.86,0.3,376.58,957.77,2.43,37.68
19,14,1.24,13.99,31.28,26.86,0.649,4.08,0,376.9,957.41,2.42,37.73
19,15,1.31,14.7,32.55,27.64,0.65,4.54,0,377.86,957.52,2.43,37.73
19,16,1.32,13.03,27.75,24.89,0.651,4.48,0,377.98,957.49,2.43,37.73
19,17,1.55,2.11,5.74,4.32,0.66,4.87,0,377.25,957.88,2.43,37.73
19,18,1.63,0,0,0,0.658,5.29,0,376.93,958.22,2.43,37.73
19,19,1.75,0,0,0,0.666,4.97,0,376.25,958.62,2.43,37.73
19,20,1.79,0,0,0,0.67,5.24,0,375.64,958.83,2.43,37.73
19,21,1.79,0,0,0,0.665,4.64,0,375.61,959.07,2.43,37.73
19,22,1.87,0,0,0,0.672,5.04,0,374.69,959.34,2.42,37.76
19,23,1.96,0,0,0,0.674,4.82,0.2,373.79,959.62,2.41,37.8
19,24,1.85,0,0,0,0.67,4.95,0.1,374.19,960.08,2.42,37.8
20,1,1.98,0,0,0,0.668,5,0,373.11,960.17,2.42,37.86
20,2,1.84,0,0,0,0.664,4.7,0,373.44,960.27,2.41,37.93
20,3,1.8,0,0,0,0.663,4.45,0,374.01,960.47,2.42,37.98
20,4,1.72,0,0,0,0.656,4.86,0,373.05,960.5,2.42,38.03
20,5,1.79,0,0,0,0.645,5.58,0,371.39,960.66,2.43,38.08
20,6,1.76,0,0,0,0.636,5,0,370.92,960.84,2.43,38.14
20,7,1.68,0,0,0,0.626,5.27,0,370.45,960.94,2.43,38.16
20,8,1.6,0,0.21,0.76,0.63,4.31,0,370.64,961.44,2.42,38.21
20,9,1.58,5.83,11.74,10.48,0.639,4,0,370.56,961.96,2.42,38.21
20,10,1.57,15.36,32.76,27.15,0.646,5.11,0,371.04,961.57,2.41,38.28
20,11,1.89,39.77,82.94,66.78,0.653,6.36,0,371.47,960.98,2.42,38.28
20,12,2.42,54.68,114.11,91.34,0.654,6.09,0,370.85,961.01,2.42,38.28
20,13,2.77,47.86,100.84,82.74,0.67,4.96,0,371.27,960.99,2.41,38.34
20,14,2.75,28.52,62.3,53.15,0.691,4.67,0,371.87,960.4,2.41,38.35
20,15,2.74,21.06,44.76,39.4,0.711,4.87,0,371.93,959.21,2.41,38.39
20,16,3.13,10.58,22.9,19.68,0.726,5.34,0,371.8,958.8,2.41,38.42
20,17,3.37,1.53,4.16,4.08,0.737,5.39,0,372.21,958.32,2.4,38.49
20,18,3.38,0,0,0,0.74,5.35,0,373.27,957.36,2.4,38.59
20,19,3.67,0,0,0,0.744,6.57,0,373.31,956.11,2.4,38.77
20,20,3.88,0,0,0,0.755,6.62,0.1,372.11,955.36,2.4,38.92
20,21,3.9,0,0,0,0.756,6.84,0.9,371.65,954.32,2.39,39.07
20,22,3.8,0,0,0,0.747,7.57,1.9,370.81,953.26,2.38,39.31
20,23,3.52,0,0,0,0.731,8.07,0.4,370.88,952.71,2.36,39.63
20,24,3.6,0,0,0,0.741,7.1,0.6,370.71,952.64,2.33,39.69
21,1,3.73,0,0,0,0.76,7.17,0.3,370.64,952.27,2.32,39.69
21,2,3.83,0,0,0,0.776,7.54,0.1,370.8,952.16,2.3,39.69
21,3,4.26,0,0,0,0.803,6.96,0,370.48,952.27,2.3,39.69
21,4,4.65,0,0,0,0.825,6.54,0,370.38,952.73,2.28,39.69
21,5,4.98,0,0,0,0.843,5.47,0,370.49,953.43,2.28,39.69
21,6,5.46,0,0,0,0.869,6.18,0,370.65,953.6,2.26,39.69
21,7,5.83,0,0,0,0.882,5.11,0,370.72,954.26,2.26,39.69
21,8,5.79,0,0,0,0.882,4.85,0.3,371.09,955.26,2.25,39.69
21,9,5.82,2.04,5.26,4.39,0.889,5.39,0.6,371.68,955.77,2.25,39.69
21,10,6.1,8.89,19.54,16.58,0.909,5.2,0,371.8,956.12,2.22,39.73
21,11,6.36,12.11,27.33,22.38,0.926,5.3,0,371.76,956.27,2.2,39.76
21,12,6.6,21.7,48.44,39.71,0.942,6,0.1,372.1,956.62,2.19,39.76
21,13,6.91,22.63,51.5,39.83,0.961,5.56,0,372.18,957.01,2.19,39.83
21,14,6.64,15.39,34.76,28.83,0.94,5.84,0,372.9,956.81,2.19,39.83
21,15,6.3,12.14,27.17,21.72,0.919,5.23,0,373.47,956.74,2.18,39.83
21,16,5.93,6.38,14.43,12.22,0.898,4.57,0.1,374.32,957,2.16,39.9
21,17,6,3.41,6.95,7.02,0.904,5.33,0,374.24,957.03,2.16,39.9
21,18,5.9,0,0,0,0.899,4.41,0,374.25,956.89,2.17,39.9
21,19,5.8,0,0,0,0.893,3.79,0,374.73,956.86,2.16,39.9
21,20,5.52,0,0,0,0.878,3.55,0,375.85,956.62,2.17,39.9
21,21,5.41,0,0,0,0.87,3.35,0,375.97,956.54,2.17,39.9
21,22,5.19,0,0,0,0.858,3.77,0,375.83,956.38,2.18,39.9
21,23,4.87,0,0,0,0.839,4.17,0,375.78,956.12,2.2,39.9
21,24,4.79,0,0,0,0.834,2.94,0,375.32,956,2.21,39.87
22,1,4.54,0,0,0,0.82,3.21,0,375.92,955.62,2.21,39.83
22,2,4.17,0,0,0,0.797,2.68,0,374.21,954.89,2.2,39.83
22,3,3.81,0,0,0,0.77,3.22,0,372.83,954.1,2.2,39.82
22,4,3.03,0,0,0,0.735,3.26,0,372.58,953.43,2.2,39.75
22,5,3.28,0,0,0,0.749,3.61,0,370.97,952.8,2.19,39.68
22,6,3.9,0,0,0,0.754,5,0.1,369.64,952.07,2.2,39.62
22,7,4.07,0,0,0,0.726,5.51,0,369.3,951.52,2.2,39.59
22,8,3.84,0.35,0.94,0.76,0.685,6.62,0,370.96,951.45,2.21,39.54
22,9,3.49,21.03,46.55,17.24,0.661,5.88,0,372.51,951.42,2.2,39.54
22,10,3.12,165.2,301.1,93.68,0.657,5.4,0,374.03,951.58,2.22,39.54
22,11,3.92,228.77,414.59,108.26,0.641,5.3,0,374.88,951.8,2.22,39.54
22,12,5.16,299.62,547.13,153.75,0.646,4.94,0,375.06,951.74,2.22,39.54
22,13,5.34,98.53,191.05,140.06,0.664,4.93,0,375.07,951.67,2.22,39.54
22,14,4.93,93.21,181.47,111.72,0.666,4.93,0,375.96,951.23,2.22,39.61
22,15,4.97,41.68,84.73,70.6,0.678,5.36,0,375.4,951.25,2.22,39.76
22,16,5.03,16.07,33.55,29.55,0.7,4.61,0,375.37,951.73,2.22,39.94
22,17,4.9,4.43,11.12,8.86,0.73,5.36,0,375.09,952.17,2.21,40.09
22,18,4.43,0,0.37,0.76,0.735,4.43,0,374.9,952.18,2.22,40.12
22,19,4.84,0,0,0,0.723,4.37,0,373.24,952.58,2.22,40.12
22,20,5.25,0,0,0,0.721,5.36,0,372.12,952.88,2.21,40.12
22,21,5.34,0,0,0,0.72,5.13,0,371.43,953.2,2.2,40.14
22,22,4.79,0,0,0,0.747,4.47,0,371.27,953.54,2.2,40.22
22,23,4.22,0,0,0,0.752,3.94,0.2,371.28,953.74,2.2,40.09
22,24,4.43,0,0,0,0.72,4.73,0,370.61,953.59,2.2,39.89
23,1,4.34,0,0,0,0.709,5.03,0,371.16,953.64,2.2,39.83
23,2,4.22,0,0,0,0.698,5.28,0,371.37,953.9,2.21,39.83
23,3,4.19,0,0,0,0.704,5.12,0,371.51,954.06,2.2,39.83
23,4,4.35,0,0,0,0.695,5.09,0,370.69,953.94,2.2,39.83
23,5,3.91,0,0,0,0.69,4.87,0,370.95,953.39,2.2,39.83
23,6,3.88,0,0,0,0.694,5.13,0,370.64,953.25,2.2,39.83
23,7,3.69,0,0,0,0.695,5.72,0,370.76,952.62,2.2,39.83
23,8,3.37,0,0.47,0.76,0.688,4.06,0,370.93,952.63,2.21,39.83
23,9,3.27,27.43,50.5,30.74,0.681,3.73,0,370.58,952.45,2.21,39.76
23,10,3.7,112.08,202.8,129.6,0.678,4.17,0,369.8,952.12,2.21,39.7
23,11,3.75,65.68,128.59,114.48,0.684,3.65,0,370.22,952.29,2.2,39.69
23,12,4.13,129.06,253.24,222.24,0.688,2.91,0,372.095,951.8,2.19,39.7
23,13,4.88,227.69,431.81,301.91,0.689,3.68,0,373.97,951.29,2.19,39.85
23,14,5.59,196.5,373.46,248.77,0.684,4.47,0,372.82,950.26,2.19,40.05
23,15,5.79,112.87,219.22,130.02,0.661,3.74,0,372.68,949.17,2.18,40.12
23,16,5.95,74.7,141.28,105.34,0.631,4.21,0,373.07,948.3,2.18,40.05
23,17,5.68,17.49,34.39,25.6,0.625,4.8,0,373.07,947.59,2.18,40.05
23,18,5.43,0,0.26,0.76,0.633,4.95,0,372.93,946.99,2.18,40.01
23,19,5.27,0,0,0,0.632,5.55,0,373.31,946.35,2.18,39.98
23,20,4.38,0,0,0,0.695,4.39,0.3,373.99,946.21,2.18,39.94
23,21,4.26,0,0,0,0.719,4.1,0.6,374.14,945.76,2.18,40.01
23,22,4.52,0,0,0,0.725,4.27,0,374.41,944.92,2.18,40.05
23,23,5.08,0,0,0,0.743,5.42,0,374.22,944.69,2.18,40.02
23,24,5.23,0,0,0,0.78,5.12,0,373.93,944.46,2.18,39.98
24,1,5.4,0,0,0,0.801,4.94,0.1,373.58,944.26,2.18,39.98
24,2,5.55,0,0,0,0.817,5.64,0,373.28,943.49,2.18,39.98
24,3,5.58,0,0,0,0.81,5.13,0,373.14,943.36,2.18,39.9
24,4,5.48,0,0,0,0.791,4.63,0,373.43,942.83,2.16,39.87
24,5,5.64,0,0,0,0.802,4.95,0,373.52,942.3,2.16,39.83
24,6,6.17,0,0,0,0.817,4.8,0,372.58,941.43,2.17,39.76
24,7,6.4,0,0,0,0.819,5.27,0,372.82,941.04,2.17,39.72
24,8,6.79,0,0,0,0.818,5.58,0,372.81,941.02,2.16,39.69
24,9,6.77,6.97,14.74,12.33,0.819,5.62,0,372.87,941.18,2.17,39.78
24,10,7.02,9.62,21.43,15.32,0.814,5.64,0,372.59,941.4,2.17,39.98
24,11,7.34,55.64,110.53,82.92,0.81,5.83,0,372.34,941.3,2.17,39.98
24,12,7.92,79.07,156.29,139.57,0.807,6.18,0,371.63,941.2,2.17,39.94
24,13,8.11,83.43,166.77,133.3,0.803,6.52,0,371.83,941.05,2.17,39.89
24,14,8.05,45.89,94.31,83.94,0.799,5.63,0,371.66,941.02,2.17,39.83
24,15,8.1,45.48,91.15,81.72,0.81,6.15,0,371.72,941.33,2.17,39.77
24,16,7.61,24.15,50.29,39.59,0.846,6.18,0,372.15,941.74,2.17,39.73
24,17,7.43,18.03,37.33,19.74,0.845,6.11,0,371.54,941.93,2.18,39.66
24,18,7.3,0,0.21,0.76,0.85,5.72,0,371.58,942.63,2.18,39.6
24,19,7.34,0,0,0,0.821,6.09,0,371.39,943.03,2.19,39.54
24,20,7.34,0,0,0,0.828,6.79,0,371.6,943.29,2.2,39.47
24,21,7.01,0,0,0,0.839,6.09,0,371.77,944.2,2.2,39.43
24,22,6.54,0,0,0,0.838,5.62,0.1,372.08,945.19,2.22,39.36
24,23,6.37,0,0,0,0.784,6.85,0.7,373.11,946.4,2.22,39.28
24,24,5.41,0,0,0,0.765,7.19,0.1,373.73,947.9,2.23,39.26
25,1,4.28,0,0,0,0.706,6.82,2,373.27,949.46,2.24,39.27
25,2,2.79,0,0,0,0.656,5.81,0,371.48,951.16,2.25,39.38
25,3,2.65,0,0,0,0.602,5.52,0,371.14,952.52,2.26,39.44
25,4,2,0,0,0,0.588,5.66,0.2,371.25,953.84,2.27,39.4
25,5,1.54,0,0,0,0.598,4.5,0,371.89,955.02,2.29,39.33
25,6,1.72,0,0,0,0.564,4.16,0,371.78,956.11,2.29,39.26
25,7,1.12,0,0,0,0.577,4.24,0,372.13,957.26,2.3,39.22
25,8,0.89,0,0.21,0.76,0.563,3.78,0,372.32,958.62,2.31,39.18
25,9,0.67,6.31,14.33,11.68,0.574,3.2,0.9,372.95,960.16,2.32,39.12
25,10,0.74,28.62,56.76,46.94,0.573,3.1,0.1,373.02,961.08,2.34,39.08
25,11,0.82,62.94,124.75,108.92,0.571,3.89,0.1,373.31,962.12,2.35,39.01
25,12,0.96,119.28,232.28,166.84,0.574,3.29,0.1,373.16,962.58,2.37,38.98
25,13,1.77,177.72,338.39,222.83,0.564,2.84,0,372.88,962.67,2.38,38.99
25,14,2.62,169.41,317.27,220.14,0.52,3.63,0,372.44,962.62,2.38,39.09
25,15,2.8,116.38,226.17,151.65,0.498,3.42,0,372.82,962.41,2.4,39.12
25,16,2.75,95.22,178.42,97.68,0.498,3.42,0,372.77,962.7,2.41,39.12
25,17,2.38,31.33,57.66,35.23,0.491,2.87,0,372.82,962.47,2.42,39.06
25,18,1.82,0,0.58,0.76,0.499,2.55,0,374.68,962.17,2.43,39.05
25,19,1.83,0,0,0,0.508,2.87,0,376.11,961.67,2.44,38.99
25,20,1.94,0,0,0,0.535,3.31,0,377.16,961.23,2.44,38.98
25,21,2.47,0,0,0,0.58,3.56,0,377.89,960.7,2.44,38.92
25,22,3.08,0,0,0,0.625,3.76,0,378.08,959.86,2.45,38.91
25,23,3.39,0,0,0,0.646,4.9,0,378.08,958.7,2.45,38.86
25,24,3.55,0,0,0,0.654,5.62,0,377.65,957.62,2.46,38.84
26,1,3.5,0,0,0,0.675,6.11,0,377.2,956.87,2.47,38.84
26,2,3.92,0,0,0,0.695,4.91,0,375.46,955.68,2.47,38.78
26,3,3.68,0,0,0,0.743,5.95,0.7,374.22,954.82,2.47,38.77
26,4,3.88,0,0,0,0.763,5.25,0,373.78,954.33,2.48,38.82
26,5,4.44,0,0,0,0.788,6.07,0,373.67,953.28,2.49,38.86
26,6,4.8,0,0,0,0.813,6.92,0.1,373.87,953.04,2.48,38.91
26,7,5.23,0,0,0,0.823,6.05,0,373.83,953.21,2.49,38.91
26,8,5.89,0,0,0,0.828,5.98,0.2,373.37,953.76,2.49,38.89
26,9,6.37,39.27,60.98,39.7,0.83,6.58,0.1,372.71,954.32,2.5,38.84
26,10,6.7,102.68,185.26,127.5,0.832,6.64,0,372.26,954.87,2.49,38.84
26,11,7.2,136.01,255.03,196.11,0.831,6.1,0,371.62,955.86,2.5,38.84
26,12,7.46,156.79,303.63,210.7,0.803,6.47,0,371.13,956.17,2.5,38.84
26,13,7.79,137.51,272.1,165.63,0.773,6.81,0,370.7,956.45,2.5,38.84
26,14,8.04,221.03,424.76,194.44,0.787,7.24,0,371.03,955.54,2.51,38.81
26,15,7.97,71.54,142.76,107.85,0.8,7.09,0,371.05,954.81,2.5,38.77
26,16,7.85,22.31,46.55,37.74,0.8,6.81,0,371.49,954.24,2.51,38.77
26,17,7.82,15.65,33.13,22.67,0.773,6.97,0,371.5,952.85,2.52,38.73
26,18,7.79,0,0.74,0.76,0.74,7.42,0.1,371.39,952.1,2.52,38.7
26,19,7.96,0,0,0,0.75,7.8,0,371.37,951.61,2.52,38.7
26,20,7.63,0,0,0,0.791,6.4,0,371.27,951.63,2.52,38.63
26,21,7.93,0,0,0,0.805,7.26,0,371.02,950.81,2.53,38.63
26,22,8.01,0,0,0,0.826,7.28,0,370.77,949.92,2.54,38.63
26,23,8.14,0,0,0,0.835,7.74,0,370.69,949.34,2.54,38.56
26,24,8.46,0,0,0,0.826,6.64,0,370.55,948.68,2.54,38.56
27,1,8.04,0,0,0,0.841,6.64,0,370.72,948.29,2.54,38.56
27,2,7.12,0,0,0,0.855,6.66,0.2,370.85,947.43,2.55,38.52
27,3,7.02,0,0,0,0.867,6.81,0.3,370.79,946.42,2.56,38.49
27,4,7.33,0,0,0,0.866,7.37,0.1,370.64,945.03,2.57,38.49
27,5,7.31,0,0,0,0.908,6.6,0.9,370.76,944.11,2.58,38.52
27,6,7.28,0,0,0,0.922,6.89,2,370.9,943.38,2.58,38.75
27,7,7.24,0,0,0,0.924,7.19,2,370.89,942.57,2.58,39.04
27,8,7.34,0,0,0,0.924,6.74,0.3,370.86,942.21,2.59,39.69
27,9,7.59,2.36,7.05,5.88,0.94,6.76,0.5,371,942.76,2.6,39.72
27,10,7.61,13.07,29.12,22.86,0.976,6.09,4.2,371.21,944.54,2.61,39.75
27,11,7.85,19.35,43.24,32.35,1.001,4.9,2,370.69,946.59,2.64,40.43
27,12,7.01,42.54,87.62,71.03,0.916,5,0.3,370.81,948.07,2.64,42.45
27,13,7.39,106.94,209.85,173.53,0.858,5.49,0,370.24,948.86,2.66,43.36
27,14,7.91,137.38,267.62,219.12,0.855,5.33,0,370.13,949.17,2.67,42.69
27,15,8.02,135.12,263.88,167.91,0.751,4.91,0,369.83,950.15,2.69,42.38
27,16,7.83,88.08,180.05,74.79,0.789,4.37,0,369.92,950.93,2.7,42.41
27,17,7.29,12.21,29.7,19.87,0.795,3.4,0,370.09,952.09,2.72,42.44
27,18,6.93,0,0.58,0.76,0.836,3.39,0,371.59,953.12,2.73,42.38
27,19,6.76,0,0,0,0.866,3.87,0,374.5,954.11,2.74,42.18
27,20,6.76,0,0,0,0.892,3.82,0.2,379.29,954.99,2.76,41.98
27,21,6.68,0,0,0,0.922,3.93,0.6,379.23,955.37,2.78,41.81
27,22,6.77,0,0,0,0.942,3.91,0.7,377.43,955.51,2.79,41.84
27,23,6.99,0,0,0,0.962,3.03,0.4,377.46,955.72,2.8,42.28
27,24,7.67,0,0,0,1.012,3.91,0.4,377.04,955.96,2.83,43.39
28,1,8.97,0,0,0,1.108,5.38,0.1,375.95,956.14,2.84,46.92
28,2,9.92,0,0,0,1.182,6.18,0,373.17,956.36,2.85,48.86
28,3,10.4,0,0,0,1.176,5.39,0.1,370.84,956.68,2.88,49.21
28,4,10.47,0,0,0,1.164,6.73,0.1,370.35,956.73,2.89,49.16
28,5,10.14,0,0,0,1.18,5.33,0.4,370.67,957.05,2.91,48.85
28,6,10.01,0,0,0,1.158,6.79,0.7,370.49,957.12,2.93,48.79
28,7,9.76,0,0,0,1.114,6.88,0.1,370.07,957.32,2.95,50.3
28,8,9.53,0,0.47,0.76,1.035,7.48,0.1,369.31,957.74,2.96,50.87
28,9,9.49,10.52,22.17,18.49,0.957,7.23,0,369.61,957.89,2.98,50.87
28,10,9.1,25.59,52.76,45.34,0.951,6.81,0,370.92,958.33,3,50.82
28,11,8.93,34.54,73.4,63.73,0.976,5.69,0,371.53,958.31,3.01,50.6
28,12,9.63,43.91,93.31,78.37,1.022,6.64,0,371.33,957.61,3.03,49.73
28,13,10.42,41.4,89.47,67.02,1.049,6.68,0,371.12,956.52,3.05,48.81
