DOY,hour,DateTime,Rn [W/m2],H [W/m2],LE [W/m2],NEE [umol/m2s],GPP [umol/m2s],RE [umol/m2s]
20,2,20.062,-4.15,-49.92,-4.47,1.34,-0.23,1.12
20,3,20.104,-13.8,-62.23,-9.93,1.18,-0.06,1.12
20,4,20.146,-4.5,-46.01,-5.45,0.33,0.8,1.13
20,5,20.188,-11.38,-40.16,-8.54,0.85,0.28,1.13
20,6,20.229,-44.36,-43.47,-16.38,0.86,0.27,1.13
20,7,20.271,-57.16,-39.56,-12.69,0.66,0.47,1.13
20,8,20.312,-10.92,-22.42,-5.83,1.44,-0.31,1.13
20,9,20.354,1.64,-12.72,-3.79,0.71,0.42,1.13
20,10,20.396,10.04,-7.21,-5.68,1.14,-0.02,1.13
20,11,20.438,28.37,-10.19,-0.62,1.3,-0.16,1.13
20,12,20.479,39.94,-16.54,-0.43,0.42,0.71,1.13
20,13,20.521,35.7,-5.06,1.74,0.67,0.46,1.13
20,14,20.562,22.15,-38.47,0.9,0.62,0.51,1.13
20,15,20.604,17.43,-109.29,-9.6,1.38,-0.25,1.13
20,16,20.646,8.86,-73.04,-7.99,0.66,0.47,1.13
20,17,20.688,1.94,-66.53,-9.65,1.12,0.01,1.13
20,18,20.729,0.52,-26.14,-7.63,1.39,-0.26,1.13
20,19,20.771,-0.14,-29,-7.53,0.9,0.24,1.13
20,20,20.812,-0.09,-76.34,-14.78,0.64,0.49,1.13
20,21,20.854,-0.33,-107.76,-12.97,1.13,0,1.13
20,22,20.896,-0.91,-110.8,-17.92,1.13,0,1.13
20,23,20.938,-0.72,-138.02,-10.47,1.14,0,1.14
20,24,20.979,0.18,-28.16,-7.08,1.13,0,1.13
21,1,21.021,0.98,40.05,-9.53,0.65,0.49,1.13
21,2,21.062,1.77,-270.05,-10.72,1.16,-0.03,1.13
21,3,21.104,2.35,-238.88,-11.3,0.7,0.44,1.13
21,4,21.146,2.64,-204.7,-13.91,0.66,0.47,1.13
21,5,21.188,3.05,-146.53,-11.52,1.06,0.07,1.13
21,6,21.229,3.23,-58.04,-8.74,0.48,0.65,1.13
21,7,21.271,3.45,-76.64,-14.71,0.76,0.36,1.13
21,8,21.312,3.8,-83.22,-8.06,1.13,0,1.13
21,9,21.354,4.89,-172.33,-12.63,1.24,-0.12,1.13
21,10,21.396,10.22,13.38,-12.71,0.76,0.37,1.13
21,11,21.438,13.57,-9999,-11,0.52,0.6,1.12
21,12,21.479,22.09,-185.98,-11.64,0.5,0.62,1.12
21,13,21.521,23.01,-182.97,-13.57,0.63,0.49,1.12
21,14,21.562,16.75,-36.82,-8.49,1,0.13,1.12
21,15,21.604,13.37,-126.73,-9.09,1.16,-0.04,1.12
21,16,21.646,8.58,-153.78,-7.41,0.92,0.2,1.12
21,17,21.688,6.08,-125.01,-13.5,1.04,0.08,1.12
21,18,21.729,2.74,-114.96,-9.77,1.08,0.04,1.12
21,19,21.771,2.98,-219.74,-12.6,1.12,0,1.12
21,20,21.812,3.06,-125.65,-9.29,1.08,0.03,1.12
21,21,21.854,2.95,-56.96,-11.57,0.86,0.26,1.12
21,22,21.896,2.78,-15.65,-5.65,0.86,0.26,1.12
21,23,21.938,1.43,267.25,-6.86,1.5,-0.39,1.12
21,24,21.979,-0.98,-41.65,-2.42,0.26,0.86,1.12
22,1,22.021,1.22,-29.3,-6.21,1.57,-0.45,1.12
22,2,22.062,-34.4,-40.18,-7.14,0.71,0.41,1.12
22,3,22.104,-75.99,-54.97,-9.38,1.27,-0.16,1.12
22,4,22.146,-35.76,-40.85,-4.68,0.8,0.31,1.12
22,5,22.188,-53.02,-91.06,-10.38,1.3,-0.18,1.11
22,6,22.229,-69.72,-160.39,-26.27,0.85,0.27,1.12
22,7,22.271,-82.56,-128.93,-28.83,1.08,0.03,1.11
22,8,22.312,-85.39,-127.55,-21.07,1.89,-0.78,1.11
22,9,22.354,-77.72,-92.94,-6.23,2.04,-0.92,1.11
22,10,22.396,48.89,14.45,36.77,0.84,0.27,1.11
22,11,22.438,113,56.22,44.73,0.59,0.53,1.12
22,12,22.479,183.18,98.16,51.15,0.88,0.24,1.12
22,13,22.521,62.73,34.43,11.65,0.24,0.87,1.12
22,14,22.562,54.5,17.93,14.6,1.22,-0.1,1.12
22,15,22.604,26.05,-14.22,-2.6,0.42,0.7,1.12
22,16,22.646,8.23,-35.24,-9.4,1.3,-0.17,1.13
22,17,22.688,-14.23,-34.74,-12.72,1.21,-0.09,1.12
22,18,22.729,-36.72,-45.26,-20.98,1.28,-0.15,1.13
22,19,22.771,-14.13,-60.06,-16.65,0.5,0.62,1.13
22,20,22.812,-14.69,-55.94,-16.12,0.91,0.21,1.12
22,21,22.854,-7.32,-47.19,-15.79,0.82,0.3,1.12
22,22,22.896,-4.18,-79.61,-9.77,1.25,-0.12,1.12
22,23,22.938,-10.25,-90.75,-5.54,1.36,-0.24,1.12
22,24,22.979,-10.39,-77.37,-15.33,0.64,0.48,1.12
23,1,23.021,-11.81,-53.58,-10.22,1.45,-0.32,1.13
23,2,23.062,-12.04,-35.01,-8.72,1.72,-0.59,1.13
23,3,23.104,-6.27,-27.03,-11.07,1.23,-0.1,1.13
23,4,23.146,-16.75,-31.5,-6.72,0.6,0.52,1.13
23,5,23.188,-22.77,-20.63,-9.25,1.52,-0.4,1.13
23,6,23.229,-15.87,-31.89,-11.19,1.3,-0.18,1.13
23,7,23.271,-61.37,-36.21,-17.57,1.22,-0.09,1.13
23,8,23.312,-72.99,-50.49,-20.22,1.07,0.06,1.13
23,9,23.354,-49.36,-39.17,-6.06,0.57,0.56,1.13
23,10,23.396,24.33,-12.4,11.17,0.66,0.47,1.13
23,11,23.438,45.91,17.63,3.56,0.85,0.28,1.13
23,12,23.479,79.67,-9999,-9999,0.95,0.18,1.14
23,13,23.521,158.86,81.88,33.96,0.71,0.44,1.14
23,14,23.562,118.49,66.3,28.38,2.18,-1.04,1.15
23,15,23.604,28.63,7.26,25.1,6.16,-5.02,1.15
23,16,23.646,9.85,-15.97,15.16,2.02,-0.87,1.15
23,17,23.688,-45.53,-58.84,-1.22,1.8,-0.65,1.15
23,18,23.729,-61.04,-60.41,-0.4,1.6,-0.45,1.15
23,19,23.771,-24.22,-47.6,7.05,0.92,0.23,1.15
23,20,23.812,-7.93,-100.92,4.21,1.64,-0.49,1.15
23,21,23.854,-5.59,-104.74,-5.87,1.13,0.02,1.15
23,22,23.896,-13.48,-101.85,-11.26,1.28,-0.13,1.16
23,23,23.938,-18.21,-69.58,-15.27,1.53,-0.37,1.16
23,24,23.979,-6.31,-65.52,-18.97,1.55,-0.38,1.17
24,1,24.021,-3.91,-49.37,-14.27,1.14,0.05,1.19
24,2,24.062,-3.33,-67.84,-23.85,1.87,-0.63,1.23
24,3,24.104,-5.5,-24.68,-8.57,1.33,-0.06,1.27
24,4,24.146,-12.5,-28.15,-11.32,1.4,-0.09,1.31
24,5,24.188,-5.63,-34.88,-11.48,1.84,-0.5,1.34
24,6,24.229,-40.01,-71.73,-25.64,1.64,-0.27,1.37
24,7,24.271,-36.64,-62.99,-17.53,2.04,-0.66,1.38
24,8,24.312,-10.28,-48.57,-3.39,1.83,-0.41,1.41
24,9,24.354,-6.81,-44.12,-2.8,2,-0.54,1.46
24,10,24.396,-2.32,-31.98,-0.44,1.39,0.1,1.49
24,11,24.438,32.09,-15.87,8.3,1.28,0.25,1.53
24,12,24.479,51.82,9.53,15.88,0.97,0.63,1.6
24,13,24.521,53.85,35.65,27.39,1.71,-0.06,1.65
24,14,24.562,24.95,5.52,25.89,1.61,0.08,1.69
24,15,24.604,25.31,22.83,6.54,1.64,0.07,1.72
24,16,24.646,4.98,-8.01,6.35,1.31,0.42,1.73
24,17,24.688,-30.32,-21.09,-5.18,1.3,0.44,1.74
24,18,24.729,-11.22,-89.33,-3.71,1.58,0.15,1.73
24,19,24.771,-33.85,-62.85,-2.85,1.5,0.23,1.73
24,20,24.812,-13.18,-19.31,-10.24,1.98,-0.24,1.74
24,21,24.854,-10.01,-31.84,-10.06,1.08,0.66,1.75
24,22,24.896,-10.19,-133.18,-4.42,1.65,0.11,1.76
24,23,24.938,-10.63,-24.22,-18.6,1.44,0.31,1.76
24,24,24.979,-19.72,-83.19,-3.84,1.23,0.52,1.75
25,1,25.021,-13.03,-65.13,-4.23,1.72,0,1.72
25,2,25.062,-18.15,-63.6,-3.73,0.2,1.48,1.68
25,3,25.104,-23.52,-49.68,26.9,0.92,0.71,1.63
25,4,25.146,-18.74,-41.69,9.89,1,0.58,1.58
25,5,25.188,-21.83,-84.32,-10.71,0.6,0.93,1.53
25,6,25.229,-16.09,-43.77,-2.68,0.42,1.08,1.5
25,7,25.271,-56.14,-48.67,-7.9,1.27,0.19,1.46
25,8,25.312,-51.33,-38.15,-5.66,1.06,0.36,1.42
25,9,25.354,-4.09,-39.68,4.1,1.39,0,1.39
25,10,25.396,12.7,-8.09,0.48,0.92,0.44,1.36
25,11,25.438,37.48,19.04,5.2,0.52,0.83,1.35
25,12,25.479,62.42,23.79,19.18,0.66,0.68,1.34
25,13,25.521,110.77,50.58,41.6,0.9,0.44,1.34
25,14,25.562,104.34,59.27,50.35,1.02,0.35,1.38
25,15,25.604,39.71,32.74,24.71,0.9,0.53,1.43
25,16,25.646,9.72,24.18,30.6,1.08,0.35,1.42
25,17,25.688,-45.08,-17.64,5.58,0.58,0.82,1.4
25,18,25.729,-48.6,-31.78,-0.35,1.2,0.16,1.36
25,19,25.771,-55.43,-53.25,-0.73,0.98,0.36,1.33
25,20,25.812,-45.26,-55.69,-10,1.47,-0.16,1.31
25,21,25.854,-24.94,-52.34,-12.51,1.53,-0.23,1.3
25,22,25.896,-20.66,-27.79,-7.02,0.97,0.35,1.32
25,23,25.938,-16.23,-26.12,-6.96,1.18,0.16,1.34
25,24,25.979,-15.67,-26.23,-5.99,1.1,0.26,1.36
26,1,26.021,-7.83,-30.14,-6.51,1.34,0.05,1.38
26,2,26.062,-6.42,-40.19,-13.25,0.8,0.6,1.4
26,3,26.104,-2.61,-67.61,-3.92,1.42,0,1.42
26,4,26.146,-2.15,-78.14,-8.86,1.1,0.36,1.46
26,5,26.188,-2.45,-102.36,-16.26,1.71,-0.23,1.48
26,6,26.229,-1.94,-83.84,-8.95,1.76,-0.25,1.52
26,7,26.271,-3.12,-103.84,-6.7,1.18,0.37,1.55
26,8,26.312,-4.82,-93.72,-17.44,1.26,0.31,1.58
26,9,26.354,15.33,-132.45,10.4,1.21,0.39,1.61
26,10,26.396,49.56,-15.23,35.1,0.96,0.7,1.65
26,11,26.438,100.82,23.84,38.59,0.57,1.14,1.71
26,12,26.479,100.17,47.58,56.23,0.87,0.9,1.77
26,13,26.521,63.71,43.61,44.02,1,0.81,1.81
26,14,26.562,121.31,85.13,57.37,1.62,0.21,1.83
26,15,26.604,36.75,42.85,23.84,1.86,0,1.86
26,16,26.646,3.08,0.55,15.07,1.52,0.35,1.87
26,17,26.688,-43.89,-20.91,8.68,1.86,0,1.86
26,18,26.729,-44.28,-31.1,9.73,1.83,0,1.83
26,19,26.771,-21.69,-6.64,-2.22,1.83,0,1.83
26,20,26.812,-12.35,-99.35,34.55,1.65,0.19,1.84
26,21,26.854,-12.81,-39.8,0.82,1.85,0,1.85
26,22,26.896,-12.61,-2.91,-7.78,1.87,0,1.87
26,23,26.938,-12.38,-19.92,0.39,1.89,0,1.89
26,24,26.979,-17.51,-24.48,-0.96,1.91,0,1.91
27,1,27.021,-12.11,-96.18,3.49,1.92,0,1.92
27,2,27.062,-8.09,-188.41,-4.01,1.81,0.11,1.92
27,3,27.104,-7.47,-191.04,-26.56,1.92,0,1.92
27,4,27.146,-8.26,-134.47,-7.3,1.93,0,1.93
27,5,27.188,-5.16,-159.98,-10.91,1.95,0,1.95
27,6,27.229,-4.42,-202.5,-10.93,2,0,2
27,7,27.271,-4.04,-174.17,-10.99,2.06,0,2.06
27,8,27.312,-4.34,-203.04,-22.41,2.07,0,2.07
27,9,27.354,-0.74,-152.23,-13.15,2.07,0,2.07
27,10,27.396,9.54,-62.48,-3.76,2.12,0,2.12
27,11,27.438,14.61,-80,1.18,2.21,0,2.21
27,12,27.479,29.79,-37.08,16.15,1.67,0.54,2.21
27,13,27.521,58.6,-60.96,24.05,0.75,1.45,2.2
27,14,27.562,61.38,11,57.47,1.31,0.9,2.21
27,15,27.604,33.08,10.63,40.24,0.83,1.37,2.2
27,16,27.646,-10.65,0.47,18.83,1.39,0.77,2.16
27,17,27.688,-32.78,-42.95,8.28,1.4,0.69,2.1
27,18,27.729,-26.95,-23.75,-5.31,1.4,0.66,2.06
27,19,27.771,-19.01,-28.96,-8.12,1.9,0.15,2.05
27,20,27.812,-13.89,-22.07,-10.02,3.12,-1.07,2.04
27,21,27.854,-8.83,-37.69,-5.31,1.73,0.31,2.04
27,22,27.896,-1.87,-33.55,-3.76,1.64,0.42,2.06
27,23,27.938,-0.17,-32.58,-1.17,1.37,0.72,2.09
27,24,27.979,0.48,-66.88,-16.32,2.15,-0.04,2.11
28,1,28.021,0.26,-97.64,-19.11,1.96,0.19,2.16
28,2,28.062,-2.05,-114.05,-23.81,2.05,0.18,2.23
28,3,28.104,-8.12,-84.56,-24.58,1.68,0.63,2.3
28,4,28.146,-13.91,-33.75,-20.87,1.79,0.56,2.35
28,5,28.188,-1.35,-80.78,-12.66,2.51,-0.12,2.39
28,6,28.229,-2.04,-99.86,-1.26,1.89,0.54,2.44
28,7,28.271,-4.13,-108.44,7.84,1.67,0.81,2.48
28,8,28.312,-9.91,-117.34,-8.56,1.72,0.76,2.48
28,9,28.354,-4.36,-49.1,25.05,2.2,0.25,2.46
28,10,28.396,8.81,-8.76,10.55,2.31,0.14,2.45
28,11,28.438,22.23,-6.18,-2.31,1.71,0.73,2.44
28,12,28.479,31.17,-4.99,1.55,2.16,0.3,2.45
28,13,28.521,28.48,6.98,3.8,2.5,0,2.5
28,14,28.562,12.49,-44.01,-6.37,2.53,0,2.53
28,15,28.604,15.98,-113.78,163.89,2.58,0,2.58
28,16,28.646,6.87,-118.92,116.98,0.79,1.82,2.61
28,17,28.688,-48.11,-61.75,89.1,1.56,0.93,2.49
28,18,28.729,-65.01,-62.02,20.61,1.57,0.83,2.39
28,19,28.771,-80.36,-75.41,22.04,2.22,0.09,2.31
28,20,28.812,-90.39,-74.4,44.04,1.88,0.37,2.25
28,21,28.854,-102.07,-75.01,23.09,1.98,0.21,2.19
28,22,28.896,-89.53,-76.48,9.11,2,0.14,2.14
28,23,28.938,-73.7,-69.38,15.68,1.39,0.71,2.1
28,24,28.979,-67.73,-68.65,13.38,2.28,-0.19,2.08
29,1,29.021,-97.56,-82.86,2.39,1.95,0.12,2.07
29,2,29.062,-96.9,-74.26,1.6,2.05,0,2.05
29,3,29.104,-98.02,-67.91,0.01,2.06,-0.02,2.04
29,4,29.146,-101.69,-74.48,1.98,2.1,-0.08,2.02
29,5,29.188,-104.53,-73.21,-5.48,1.88,0.11,1.99
29,6,29.229,-100.65,-75.08,-2.1,2.12,-0.15,1.96
29,7,29.271,-100.32,-70.11,-8.41,1.88,0.06,1.94
29,8,29.312,-107.99,-84.78,-8.34,1.81,0.11,1.91
29,9,29.354,-59.72,-38.92,8.94,1.12,0.77,1.89
29,10,29.396,49.18,29.97,41.49,1.47,0.41,1.88
29,11,29.438,136.16,97.28,60.96,1.87,0.04,1.91
29,12,29.479,169.09,117,68.63,0.84,1.11,1.95
29,13,29.521,239.88,182.78,68.88,1.02,0.96,1.99
29,14,29.562,191.49,172.23,79.1,1.31,0.71,2.02
29,15,29.604,118.48,143.12,50.59,1.48,0.54,2.01
29,16,29.646,18.16,61.11,39.05,1.82,0.18,2
29,17,29.688,-73.59,-27.93,6,1.46,0.52,1.98
29,18,29.729,-96.1,-71.73,-13.21,1.66,0.3,1.96
29,19,29.771,-89.35,-68.19,-13.52,1.73,0.22,1.95
29,20,29.812,-76.58,-60.53,-11.15,1.76,0.18,1.93
29,21,29.854,-62.25,-54.84,-14.87,1.24,0.69,1.93
29,22,29.896,-10.78,-33.15,-15.84,1.7,0.25,1.95
29,23,29.938,-7.13,-26.2,-2.94,1.74,0.26,2
29,24,29.979,-22.27,-37.55,-12.69,1.91,0.13,2.04
30,1,30.021,-37.69,-29.81,-11.79,1.24,0.83,2.07
30,2,30.062,-57.23,-45.5,-15.27,1.48,0.59,2.07
30,3,30.104,-20.85,-40.19,-11.26,1.54,0.55,2.09
30,4,30.146,-46.26,-33.22,-12.83,2.32,-0.21,2.11
30,5,30.188,-67.68,-47.33,-24.51,1.96,0.13,2.1
30,6,30.229,-68.94,-50.41,-20.66,1.96,0.11,2.08
30,7,30.271,-28.61,-34.15,-13.27,1.99,0.08,2.07
30,8,30.312,-34.04,-27.89,-10.61,1.93,0.16,2.09
30,9,30.354,-10.29,-14.9,-5.06,1.82,0.28,2.09
30,10,30.396,22.31,2.12,4.91,1.3,0.82,2.12
30,11,30.438,56.93,19.65,20.01,0.95,1.22,2.17
30,12,30.479,102.45,45.29,28.15,1.24,0.98,2.23
30,13,30.521,143.52,74.25,39.04,0.87,1.41,2.28
30,14,30.562,126.86,75.35,51.55,0.98,1.35,2.33
30,15,30.604,100.09,68.11,46.2,1.62,0.74,2.36
30,16,30.646,36.95,32.4,27.16,1.44,0.93,2.36
30,17,30.688,-35.39,-36.32,20.4,1.52,0.83,2.35
30,18,30.729,-56.47,-59.55,6.19,2.22,0.1,2.33
30,19,30.771,-71.99,-71.83,3.55,1.76,0.52,2.29
30,20,30.812,-54,-65.32,8.89,1.84,0.42,2.25
30,21,30.854,-59.24,-66,6.45,1.81,0.42,2.23
30,22,30.896,-61.51,-63.89,3.86,1.58,0.62,2.2
30,23,30.938,-58.99,-76.54,9.89,1.72,0.47,2.18
30,24,30.979,-76.22,-61.83,3.27,1.64,0.52,2.16
31,1,31.021,-79.82,-96.18,8.26,2.12,0,2.12
31,2,31.062,-81.25,-88.16,7.51,1.86,0.24,2.09
31,3,31.104,-38.77,-61.54,5.35,1.86,0.21,2.08
31,4,31.146,-48.16,-59.73,2.6,2.3,-0.22,2.08
31,5,31.188,-78.54,-69.86,-1.56,1.8,0.27,2.07
31,6,31.229,-58.03,-53.16,0.81,2.36,-0.31,2.05
31,7,31.271,-36.27,-68.52,-3.48,2.72,-0.68,2.04
31,8,31.312,-35.03,-58.97,-6.11,1.01,1.03,2.04
31,9,31.354,-10.29,-7.82,0.3,1.82,0.26,2.07
31,10,31.396,-0.37,-46.35,10.93,0.88,1.22,2.1
31,11,31.438,122.16,-9999,-9999,2.12,0,2.12
31,12,31.479,156.92,-9999,-9999,2.14,0,2.14
31,13,31.521,148.24,203.78,89.9,2.12,0,2.12
31,14,31.562,139.56,188.05,63.59,1.42,0.68,2.11
31,15,31.604,119.85,134.57,42.64,0.32,1.78,2.09
31,16,31.646,26.17,77.96,36.64,1.44,0.61,2.06
31,17,31.688,-76.12,-26.45,18.76,1.08,0.94,2.02
31,18,31.729,-108.31,-68.48,-10.32,1.12,0.85,1.96
31,19,31.771,-107.21,-78.3,-4.02,1.9,0.01,1.91
31,20,31.812,-104.64,-72.99,-7.13,1.18,0.69,1.87
31,21,31.854,-103.87,-86.73,-5.61,1.58,0.24,1.82
31,22,31.896,-104.25,-95.07,-8.04,1.78,0.02,1.79
31,23,31.938,-103.77,-87.2,-8.2,1.75,0.01,1.76
31,24,31.979,-104.93,-104.37,-14.55,1.46,0.29,1.74
32,1,32.021,-100.88,-88.49,-28.01,2.36,-0.63,1.73
32,2,32.062,-62.69,-63.12,-21.82,1.88,-0.15,1.73
32,3,32.104,-73.4,-56.61,-16.88,0.52,1.22,1.75
32,4,32.146,-89.39,-64.32,-23.05,1.68,0.08,1.76
32,5,32.188,-76.01,-76.18,-22.22,1.31,0.46,1.77
32,6,32.229,-52,-61.21,-12.76,1.33,0.46,1.79
32,7,32.271,-27.62,-22.29,-4.57,1.61,0.2,1.81
32,8,32.312,-14.88,-31.02,2.28,1.65,0.18,1.83
32,9,32.354,4.95,-11.02,4.86,1.41,0.44,1.85
32,10,32.396,14.47,3.95,9.23,1.07,0.8,1.87
32,11,32.438,10.53,-8.53,0.01,1.43,0.46,1.89
32,12,32.479,26.16,-1.14,6.86,1.26,0.66,1.92
32,13,32.521,25.17,14.7,9.63,0.72,1.24,1.95
32,14,32.562,46.6,-18.39,16.38,1.57,0.41,1.98
32,15,32.604,42.63,-29.08,6.13,0.4,1.61,2.01
32,16,32.646,-9.81,-38.58,11.33,1.21,0.81,2.02
32,17,32.688,-45.73,-48.26,0.55,1.33,0.7,2.03
32,18,32.729,-29.61,-54.53,-1.41,1.92,0.11,2.02
32,19,32.771,-11.23,-45.48,-3.96,1.92,0.12,2.04
32,20,32.812,-9.24,-28.06,-3.89,1.62,0.44,2.06
32,21,32.854,-8.63,-24.46,-7.21,1.54,0.55,2.08
32,22,32.896,-8.11,-24.18,-2.71,2.25,-0.14,2.11
32,23,32.938,-18.82,-29.26,-1.3,2.19,-0.06,2.13
32,24,32.979,-20.73,-30.6,-2.12,1.27,0.87,2.14
33,1,33.021,-27.72,-27.98,-2.21,0.9,1.25,2.16
33,2,33.062,-41.57,-50.86,-2.4,1.74,0.41,2.15
33,3,33.104,-57.29,-65.15,-2.57,1.68,0.46,2.14
33,4,33.146,-64.37,-81.47,-3.12,1.4,0.71,2.12
33,5,33.188,-65.41,-75.32,-3.81,1.74,0.37,2.1
33,6,33.229,-61.49,-63.36,-6.35,2.46,-0.37,2.09
33,7,33.271,-88.62,-70.89,-6.22,1.18,0.89,2.07
33,8,33.312,-94.65,-92,-9.73,1.64,0.38,2.03
33,9,33.354,-23.16,-52.29,2.41,1.1,0.9,2
33,10,33.396,10.02,-29.02,9.55,1.14,0.88,2.02
33,11,33.438,94.55,24.47,12.56,1.58,0.45,2.03
33,12,33.479,218.9,86.28,16.22,1.44,0.63,2.07
33,13,33.521,242.66,130.13,21.27,1.64,0.53,2.17
33,14,33.562,211.67,126.22,32.04,2.41,-0.17,2.24
33,15,33.604,143.86,87.2,16.61,1.22,1.06,2.28
33,16,33.646,47.83,42.49,15.68,2.08,0.22,2.3
33,17,33.688,-59.17,-21.26,5.31,2,0.29,2.29
33,18,33.729,-95.99,-101.08,4.37,2.86,-0.61,2.25
33,19,33.771,-91.06,-106.03,0.72,3.1,-0.9,2.2
33,20,33.812,-101.61,-142.6,7.24,1.69,0.48,2.17
33,21,33.854,-105.06,-154.38,2.21,1.94,0.22,2.16
33,22,33.896,-103.44,-132.26,8.7,2.13,0.02,2.15
33,23,33.938,-97.15,-51.96,-0.94,2.16,-0.04,2.12
33,24,33.979,-94.29,-138.76,9.55,2.17,-0.09,2.08
34,1,34.021,-95.96,-95.62,0.79,1.09,0.97,2.06
34,2,34.062,-95.03,-75.23,2.45,2.04,0,2.04
34,3,34.104,-94.58,-51.5,0.54,2.01,0,2.01
34,4,34.146,-95.21,-76.34,1.69,1.37,0.62,1.99
34,5,34.188,-97.65,-102.02,0.54,1.59,0.38,1.97
34,6,34.229,-97.79,-52.98,0.12,1.94,0,1.94
34,7,34.271,-98.64,-114.41,2.24,1.28,0.63,1.91
34,8,34.312,-102.26,-117.54,3.37,1.96,-0.06,1.9
34,9,34.354,-58.93,-147.77,18.38,2.57,-0.67,1.9
34,10,34.396,53.09,-11.49,9.36,2.31,-0.39,1.92
34,11,34.438,149.85,67.99,17.1,2.2,-0.24,1.96
34,12,34.479,209.34,85.27,31.55,1.69,0.32,2.01
34,13,34.521,226.1,130.53,21.49,0.87,1.23,2.1
34,14,34.562,197.6,121.13,16.82,1.75,0.42,2.17
34,15,34.604,127.75,76.72,13.99,1.48,0.73,2.21
34,16,34.646,26.92,30.38,10.88,1.36,0.86,2.22
34,17,34.688,-80.01,-38.99,9.58,1.77,0.43,2.2
34,18,34.729,-117.87,-99.07,8.01,2.32,-0.16,2.15
34,19,34.771,-115.36,-123.83,2.86,2.73,-0.62,2.11
34,20,34.812,-111.94,-124.27,0.11,2.64,-0.56,2.08
34,21,34.854,-109.58,-98.62,-1.38,2,0.06,2.06
34,22,34.896,-107.56,-112.24,-0.78,2.43,-0.39,2.04
34,23,34.938,-105.53,-88.53,0.66,1.53,0.49,2.02
34,24,34.979,-104.5,-111.3,5.27,1.86,0.14,2
35,1,35.021,-100.03,-85.23,-1.09,0.76,1.22,1.98
35,2,35.062,-83.3,-105.89,8.3,2.54,-0.57,1.97
35,3,35.104,-83.26,-87.5,0.81,1.5,0.46,1.96
35,4,35.146,-63.26,-81.33,0.49,2,-0.03,1.96
35,5,35.188,-72.31,-75.98,0.39,1.34,0.63,1.98
35,6,35.229,-88.6,-92.14,32.3,2,0,2
35,7,35.271,-69.58,-44.55,12.72,2.01,0,2.01
35,8,35.312,-65.11,9.64,-19.49,1.18,0.81,1.99
35,9,35.354,-40.56,-5.62,8.76,1.48,0.47,1.94
35,10,35.396,17.64,37.08,10.73,1.4,0.51,1.91
35,11,35.438,164.54,121.68,24.19,1.14,0.74,1.88
35,12,35.479,202.42,186.09,18.93,1.43,0.46,1.89
35,13,35.521,168.97,145.61,20.31,1.21,0.72,1.93
35,14,35.562,166.75,165.82,10.46,0.92,1.07,1.98
35,15,35.604,99.22,83.48,22.2,1.5,0.51,2.01
35,16,35.646,73.3,90.41,8.24,1.06,0.97,2.03
35,17,35.688,-39.26,-9.25,9.86,1.02,1,2.03
35,18,35.729,-99.42,-72.22,2.35,1.27,0.71,1.97
35,19,35.771,-97.07,-71.5,0.63,1.39,0.52,1.91
35,20,35.812,-81.6,-88.73,2.24,1.6,0.26,1.87
35,21,35.854,-56.5,-85.84,3.6,1.56,0.29,1.85
35,22,35.896,-50.45,-82.13,2.25,1.6,0.25,1.85
35,23,35.938,-45.42,-71.58,5.26,1.67,0.2,1.87
35,24,35.979,-69.93,-104.61,9.25,1.9,-0.04,1.86
36,1,36.021,-69.12,-122.53,7.67,2.19,-0.34,1.85
36,2,36.062,-52.02,-93.9,-0.43,2.51,-0.67,1.84
36,3,36.104,-61.19,-91.83,-0.7,1.38,0.46,1.85
36,4,36.146,-43.1,-78.15,-1.13,2.1,-0.24,1.87
36,5,36.188,-13.56,-39.96,-3.99,2.18,-0.29,1.89
36,6,36.229,-16.04,-32.51,-2.63,1.53,0.39,1.92
36,7,36.271,-11.85,-45.64,-8.04,1.78,0.16,1.94
36,8,36.312,-14.76,-50.67,-7.17,1.71,0.26,1.97
36,9,36.354,0.88,-56.47,-0.34,1.9,0.1,2
36,10,36.396,30.3,-30.86,-2.31,1.38,0.66,2.04
36,11,36.438,18.98,-50.65,-2.43,1.48,0.62,2.1
36,12,36.479,16.07,-35.54,1.59,1.44,0.73,2.17
36,13,36.521,27.77,-19.49,5.65,0.95,1.27,2.22
36,14,36.562,54,0.51,12.8,1.76,0.53,2.29
36,15,36.604,37.82,-16.6,11.99,1.44,0.91,2.35
36,16,36.646,0.03,-31.67,6.83,1.98,0.4,2.37
36,17,36.688,-8.07,-45.61,3.27,1.42,0.95,2.38
36,18,36.729,-18.21,-78.09,16.59,1.92,0.47,2.39
36,19,36.771,-20.06,-73.89,13.6,1.56,0.83,2.39
36,20,36.812,-23.42,-40,3.76,1.69,0.69,2.38
36,21,36.854,-19.38,-60.44,-1.6,1.73,0.64,2.37
36,22,36.896,-11.48,-22.56,1.52,1.62,0.74,2.37
36,23,36.938,-12.44,-25.42,3.97,1.97,0.39,2.36
36,24,36.979,-7.49,-15.55,-7.47,1.46,0.89,2.35
37,1,37.021,-6.08,-45.09,-4.46,1.78,0.55,2.34
37,2,37.062,-17.36,-48.55,-8.89,1.3,1.01,2.32
37,3,37.104,-14.13,-35.37,-16.92,0.36,1.92,2.28
37,4,37.146,-7.09,-18.53,-2.86,1.64,0.63,2.26
