"","Time","C_leaf","C_fineroot","C_wood","C_litter_m","C_litter_s","C_cwd","C_som_f","C_som_s","C_som_p","ci","theta.in","tsoil0","an","gs","gbc","lambda_val","esat","desat","gleaf","dlwrad","dshflx","dlhflx","f0","df0","dtleaf","tleaf","rnet","lwrad","shflx","lhflx","etflx"
"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.929709122464,NA,NA,8.19097638969468,0.0848818246422704,0.340002900903253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.535799140973,NA,NA,0.599051741414883,0.0143210978027777,0.335404425186221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.06,NA,NA,-0.881172064311495,0.01,0.887562310063444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.2158,NA,NA,-0.84316023141417,0.01,0.916782575715313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.66445,NA,NA,-0.827097883848498,0.01,0.941778803282473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.11405,NA,NA,-0.778519825097735,0.01,1.14307251993871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.49655,NA,NA,-0.736960768178184,0.01,1.16935377981319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.80835,NA,NA,-0.706379930232995,0.01,1.19478467235962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.8885,NA,NA,-0.688901336163789,0.01,1.1204515751509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.362689434036,NA,NA,0.874959230934453,0.0235024924783087,1.16076551347865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.886054201122,NA,NA,9.13658646397716,0.163843683539895,1.16996984673129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.691344161491,NA,NA,10.5257150229774,0.187058504930646,1.03564350702907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.250386624312,NA,NA,11.1681742581182,0.190828694519577,0.905217528982723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
